time,cs,freezing
0.002848,1,0
0.002849,1,0
0.002851,1,0
0.002852,1,0
0.002854,1,0
0.002856,1,0
0.002857,1,0
0.002859,1,0
0.00286,1,0
0.002862,1,0
0.002864,1,0
0.002865,1,0
0.002867,1,0
0.002869,1,0
0.00287,1,0
0.002872,1,0
0.002873,1,0
0.002875,1,0
0.002877,1,0
0.002878,1,0
0.00288,1,0
0.002882,1,0
0.002883,1,0
0.002885,1,0
0.002886,1,0
0.002888,1,0
0.00289,1,0
0.002891,1,0
0.002893,1,0
0.002895,1,0
0.002896,1,0
0.002898,1,0
0.002899,1,0
0.002901,1,0
0.002902,0,0
0.002903,0,0
0.002904,0,0
0.002906,0,0
0.002908,0,0
0.002909,0,0
0.002911,0,0
0.002912,0,0
0.002914,0,0
0.002915,0,0
0.002917,0,0
0.002919,0,0
0.00292,0,0
0.002922,0,0
0.002924,0,0
0.002925,0,0
0.002927,0,0
0.002928,0,0
0.00293,0,0
0.002932,0,0
0.002933,0,0
0.002935,0,0
0.002937,0,0
0.002938,0,0
0.00294,0,0
0.002941,0,0
0.002943,0,0
0.002945,0,0
0.002946,0,0
0.002948,0,1
0.00295,0,1
0.002951,0,1
0.002953,0,1
0.002954,0,1
0.002956,0,1
0.002958,0,1
0.002959,0,1
0.002961,0,1
0.002963,0,1
0.002964,0,1
0.002966,0,1
0.002967,0,1
0.002969,0,1
0.002971,0,1
0.002972,0,1
0.002974,0,1
0.002975,0,1
0.002977,0,1
0.002979,0,1
0.00298,0,1
0.002982,0,0
0.002984,0,0
0.002985,0,0
0.002987,0,0
0.002988,0,0
0.00299,0,0
0.002992,0,0
0.002993,0,0
0.002995,0,0
0.002997,0,0
0.002998,0,0
0.003,0,0
0.003001,0,0
0.003003,0,0
0.003005,0,0
0.003006,0,0
0.003008,0,0
0.00301,0,0
0.003011,0,0
0.003013,0,0
0.003014,0,0
0.003016,0,0
0.003018,0,0
0.003019,0,0
0.003021,0,0
0.003023,0,0
0.003024,0,0
0.003026,0,0
0.003027,0,0
0.003029,0,0
0.003031,0,0
0.003032,0,0
0.003034,0,0
0.003035,0,0
0.003037,0,0
0.003039,0,0
0.00304,0,0
0.003042,0,0
0.003044,0,0
0.003045,0,0
0.003047,0,0
0.003048,0,0
0.00305,0,0
0.003052,0,0
0.003053,0,0
0.003055,0,0
0.003057,0,0
0.003058,0,0
0.00306,0,0
0.003061,0,0
0.003063,0,0
0.003065,0,0
0.003066,0,0
0.003068,0,0
0.00307,0,0
0.003071,0,0
0.003073,0,0
0.003074,0,0
0.003076,0,0
0.003078,0,0
0.003079,0,0
0.003081,0,0
0.003083,0,0
0.003084,0,0
0.003086,0,0
0.003087,0,0
0.003089,0,0
0.00309,0,0
0.003092,0,0
0.003094,0,0
0.003095,0,0
0.003097,0,0
0.003099,0,0
0.0031,0,0
0.003102,0,0
0.003103,0,0
0.003105,0,0
0.003107,0,0
0.003108,0,0
0.00311,0,0
0.003112,0,0
0.003113,0,0
0.003115,0,0
0.003116,0,0
0.003118,0,0
0.00312,0,0
0.003121,0,0
0.003123,0,0
0.003125,0,0
0.003126,0,0
0.003128,0,0
0.003129,0,0
0.003131,0,0
0.003133,0,0
0.003134,0,0
0.003136,0,0
0.003138,0,0
0.003139,0,0
0.003141,0,0
0.003142,0,0
0.003144,0,0
0.003146,0,0
0.003147,0,0
0.003149,0,0
0.00315,0,0
0.003152,0,0
0.003154,0,0
0.003155,0,0
0.003157,0,0
0.003159,0,0
0.00316,0,0
0.003162,0,0
0.003163,0,0
0.003165,0,0
0.003167,0,0
0.003168,0,0
0.00317,0,0
0.003172,0,0
0.003173,0,0
0.003175,0,0
0.003176,0,0
0.003178,0,0
0.00318,0,0
0.003181,0,0
0.003183,0,0
0.003185,0,0
0.003186,0,0
0.003188,0,0
0.003189,0,0
0.003191,0,0
0.003193,0,0
0.003194,0,0
0.003196,0,0
0.003198,0,0
0.003199,0,0
0.003201,0,0
0.003202,0,0
0.003204,0,0
0.003206,0,0
0.003207,0,0
0.003209,0,0
0.00321,0,0
0.003212,0,0
0.003214,0,0
0.003215,0,0
0.003217,0,0
0.003219,0,0
0.00322,0,0
0.003222,0,0
0.003223,0,0
0.003225,0,0
0.003227,0,0
0.003228,0,0
0.00323,0,0
0.003232,0,0
0.003233,0,0
0.003235,0,0
0.003236,0,0
0.003238,0,0
0.00324,0,0
0.003241,0,0
0.003243,0,0
0.003245,0,0
0.003246,0,0
0.003248,0,0
0.003249,0,0
0.003251,0,0
0.003253,0,0
0.003254,0,0
0.003256,0,0
0.003258,0,0
0.003259,0,0
0.003261,0,0
0.003262,0,0
0.003264,0,0
0.003265,0,0
0.003267,0,0
0.003269,0,0
0.00327,0,0
0.003272,0,0
0.003274,0,0
0.003275,0,0
0.003277,0,0
0.003278,0,0
0.00328,0,0
0.003282,0,0
0.003283,0,0
0.003285,0,0
0.003287,0,0
0.003288,0,0
0.00329,0,0
0.003291,0,0
0.003293,0,0
0.003295,0,0
0.003296,0,0
0.003298,0,0
0.0033,0,0
0.003301,0,0
0.003303,0,0
0.003304,0,0
0.003306,0,0
0.003308,0,0
0.003309,0,0
0.003311,0,0
0.003313,0,0
0.003314,0,0
0.003316,0,0
0.003317,0,0
0.003319,0,0
0.003321,0,0
0.003322,0,0
0.003324,0,0
0.003325,0,0
0.003327,0,0
0.003329,0,0
0.00333,0,0
0.003332,0,0
0.003334,0,0
0.003335,0,0
0.003337,0,0
0.003338,0,0
0.00334,0,0
0.003342,0,0
0.003343,0,0
0.003345,0,0
0.003347,0,0
0.003348,0,0
0.00335,0,0
0.003351,0,0
0.003353,0,0
0.003355,0,0
0.003356,0,0
0.003358,0,0
0.00336,0,0
0.003361,0,0
0.003363,0,0
0.003364,0,0
0.003366,0,0
0.003368,0,0
0.003369,0,0
0.003371,0,0
0.003373,0,0
0.003374,0,0
0.003376,0,0
0.003377,0,0
0.003379,0,0
0.003381,0,0
0.003382,0,0
0.003384,0,0
0.003385,0,0
0.003387,0,0
0.003389,0,0
0.00339,0,0
0.003392,0,0
0.003394,0,0
0.003395,0,0
0.003397,0,0
0.003398,0,0
0.0034,0,0
0.003402,0,0
0.003403,0,0
0.003405,0,0
0.003407,0,0
0.003408,0,0
0.00341,0,0
0.003411,0,0
0.003413,0,0
0.003415,0,0
0.003416,0,0
0.003418,0,0
0.00342,0,0
0.003421,0,0
0.003423,0,0
0.003424,0,0
0.003426,0,0
0.003428,0,0
0.003429,0,0
0.003431,0,0
0.003433,0,0
0.003434,0,0
0.003436,0,0
0.003437,0,0
0.003439,0,0
0.00344,0,0
0.003442,0,0
0.003444,0,0
0.003445,0,0
0.003447,0,0
0.003449,0,0
0.00345,0,0
0.003452,0,0
0.003453,0,0
0.003455,0,0
0.003457,0,0
0.003458,0,0
0.00346,0,0
0.003462,0,0
0.003463,0,0
0.003465,0,0
0.003466,0,0
0.003468,0,0
0.00347,0,0
0.003471,0,0
0.003473,0,0
0.003475,0,0
0.003476,0,0
0.003478,0,0
0.003479,0,0
0.003481,0,0
0.003482,1,0
0.003483,1,0
0.003484,1,0
0.003486,1,0
0.003488,1,0
0.003489,1,0
0.003491,1,0
0.003492,1,0
0.003494,1,0
0.003496,1,0
0.003497,1,0
0.003499,1,0
0.0035,1,0
0.003502,1,0
0.003504,1,0
0.003505,1,0
0.003507,1,0
0.003509,1,0
0.00351,1,0
0.003512,1,0
0.003513,1,0
0.003515,1,0
0.003517,1,0
0.003518,1,0
0.00352,1,0
0.003522,1,0
0.003523,1,0
0.003525,1,0
0.003526,1,0
0.003528,1,0
0.00353,1,0
0.003531,1,0
0.003533,1,0
0.003535,1,0
0.003536,1,0
0.003538,1,0
0.003539,1,0
0.003541,1,0
0.003543,1,0
0.003544,1,0
0.003546,1,0
0.003548,1,0
0.003549,1,0
0.003551,1,0
0.003552,1,0
0.003554,1,0
0.003556,1,0
0.003557,1,0
0.003559,1,0
0.00356,1,0
0.003562,1,0
0.003564,1,0
0.003565,1,0
0.003567,1,0
0.003569,1,0
0.00357,1,0
0.003572,1,0
0.003573,1,0
0.003575,1,0
0.003577,1,0
0.003578,1,0
0.00358,1,0
0.003582,1,0
0.003583,1,0
0.003585,1,0
0.003586,1,0
0.003588,1,0
0.00359,1,0
0.003591,1,0
0.003593,1,0
0.003595,1,0
0.003596,1,0
0.003598,1,0
0.003599,1,0
0.003601,0,0
0.003601,0,0
0.003603,0,0
0.003604,0,0
0.003606,0,0
0.003608,0,0
0.003609,0,0
0.003611,0,0
0.003612,0,0
0.003614,0,0
0.003615,0,0
0.003617,0,0
0.003619,0,0
0.00362,0,0
0.003622,0,0
0.003624,0,0
0.003625,0,0
0.003627,0,0
0.003628,0,0
0.00363,0,0
0.003632,0,0
0.003633,0,0
0.003635,0,0
0.003637,0,0
0.003638,0,0
0.00364,0,0
0.003641,0,0
0.003643,0,0
0.003645,0,0
0.003646,0,0
0.003648,0,0
0.00365,0,0
0.003651,0,0
0.003653,0,0
0.003654,0,0
0.003656,0,0
0.003658,0,0
0.003659,0,0
0.003661,0,0
0.003663,0,0
0.003664,0,0
0.003666,0,0
0.003667,0,0
0.003669,0,0
0.003671,0,0
0.003672,0,0
0.003674,0,0
0.003675,0,0
0.003677,0,0
0.003679,0,0
0.00368,0,0
0.003682,0,0
0.003684,0,0
0.003685,0,0
0.003687,0,0
0.003688,0,0
0.00369,0,0
0.003692,0,0
0.003693,0,0
0.003695,0,0
0.003697,0,0
0.003698,0,0
0.0037,0,0
0.003701,0,0
0.003703,0,0
0.003705,0,0
0.003706,0,0
0.003708,0,0
0.00371,0,0
0.003711,0,0
0.003713,0,0
0.003714,0,0
0.003716,0,0
0.003718,0,0
0.003719,0,0
0.003721,0,0
0.003723,0,0
0.003724,0,0
0.003726,0,0
0.003727,0,0
0.003729,0,0
0.003731,0,0
0.003732,0,0
0.003734,0,0
0.003735,0,0
0.003737,0,0
0.003739,0,0
0.00374,0,0
0.003742,0,0
0.003744,0,0
0.003745,0,0
0.003747,0,0
0.003748,0,0
0.00375,0,0
0.003752,0,0
0.003753,0,0
0.003755,0,0
0.003757,0,0
0.003758,0,0
0.00376,0,0
0.003761,0,0
0.003763,0,0
0.003765,0,0
0.003766,0,0
0.003768,0,0
0.00377,0,0
0.003771,0,0
0.003773,0,0
0.003774,0,0
0.003776,0,0
0.003778,0,0
0.003779,0,0
0.003781,0,0
0.003783,0,0
0.003784,0,0
0.003786,0,0
0.003787,0,0
0.003789,0,0
0.00379,0,0
0.003792,0,0
0.003794,0,0
0.003795,0,0
0.003797,0,0
0.003799,0,0
0.0038,0,0
0.003802,0,0
0.003803,0,0
0.003805,0,0
0.003807,0,0
0.003808,0,0
0.00381,0,0
0.003812,0,0
0.003813,0,0
0.003815,0,0
0.003816,0,0
0.003818,0,0
0.00382,0,0
0.003821,0,0
0.003823,0,0
0.003825,0,0
0.003826,0,0
0.003828,0,0
0.003829,0,0
0.003831,0,0
0.003833,0,0
0.003834,0,0
0.003836,0,0
0.003838,0,0
0.003839,0,0
0.003841,0,0
0.003842,0,0
0.003844,0,0
0.003846,0,0
0.003847,0,0
0.003849,0,0
0.00385,0,0
0.003852,0,0
0.003854,0,0
0.003855,0,0
0.003857,0,0
0.003859,0,0
0.00386,0,0
0.003862,0,0
0.003863,0,0
0.003865,0,0
0.003867,0,0
0.003868,0,0
0.00387,0,0
0.003872,0,0
0.003873,0,0
0.003875,0,0
0.003876,0,0
0.003878,0,0
0.00388,0,0
0.003881,0,0
0.003883,0,0
0.003885,0,0
0.003886,0,0
0.003888,0,0
0.003889,0,0
0.003891,0,0
0.003893,0,0
0.003894,0,0
0.003896,0,0
0.003898,0,0
0.003899,0,0
0.003901,0,0
0.003902,0,0
0.003904,0,0
0.003906,0,0
0.003907,0,0
0.003909,0,0
0.00391,0,0
0.003912,0,0
0.003914,0,0
0.003915,0,0
0.003917,0,0
0.003919,0,0
0.00392,0,0
0.003922,0,0
0.003923,0,0
0.003925,0,0
0.003927,0,0
0.003928,0,0
0.00393,0,0
0.003932,0,0
0.003933,0,0
0.003935,0,0
0.003936,0,0
0.003938,0,0
0.00394,0,0
0.003941,0,0
0.003943,0,0
0.003945,0,0
0.003946,0,0
0.003948,0,0
0.003949,0,0
0.003951,0,0
0.003953,0,0
0.003954,0,0
0.003956,0,0
0.003958,0,0
0.003959,0,0
0.003961,0,0
0.003962,0,0
0.003964,0,0
0.003965,0,0
0.003967,0,0
0.003969,0,0
0.00397,0,0
0.003972,0,0
0.003974,0,0
0.003975,0,0
0.003977,0,0
0.003978,0,0
0.00398,0,0
0.003982,0,0
0.003983,0,0
0.003985,0,0
0.003987,0,0
0.003988,0,0
0.00399,0,0
0.003991,0,0
0.003993,0,0
0.003995,0,0
0.003996,0,0
0.003998,0,0
0.004,0,0
0.004001,0,0
0.004003,0,0
0.004004,0,0
0.004006,0,0
0.004008,0,0
0.004009,0,0
0.004011,0,0
0.004013,0,0
0.004014,0,0
0.004016,0,0
0.004017,0,0
0.004019,0,0
0.004021,0,0
0.004022,0,0
0.004024,0,0
0.004025,0,0
0.004027,0,0
0.004029,0,0
0.00403,0,0
0.004032,0,0
0.004034,0,0
0.004035,0,0
0.004037,0,0
0.004038,0,0
0.00404,0,0
0.004042,0,0
0.004043,0,0
0.004045,0,0
0.004047,0,0
0.004048,0,0
0.00405,0,0
0.004051,0,0
0.004053,0,0
0.004055,0,0
0.004056,0,0
0.004058,0,0
0.00406,0,0
0.004061,0,0
0.004063,0,0
0.004064,0,0
0.004066,0,0
0.004068,0,0
0.004069,0,0
0.004071,0,0
0.004073,0,0
0.004074,0,0
0.004076,0,0
0.004077,0,0
0.004079,0,0
0.004081,0,0
0.004082,0,0
0.004084,0,0
0.004085,0,0
0.004087,0,0
0.004089,0,0
0.00409,0,0
0.004092,0,0
0.004094,0,0
0.004095,0,0
0.004097,0,0
0.004098,0,0
0.0041,0,0
0.004102,0,0
0.004103,0,0
0.004105,0,0
0.004107,0,0
0.004108,0,0
0.00411,0,0
0.004111,0,0
0.004113,0,0
0.004115,0,0
0.004116,0,0
0.004118,0,0
0.00412,0,0
0.004121,0,0
0.004123,0,0
0.004124,0,0
0.004126,0,0
0.004128,0,0
0.004129,0,0
0.004131,0,0
0.004133,0,0
0.004134,0,0
0.004136,0,0
0.004137,0,0
0.004139,0,0
0.00414,0,0
0.004142,0,0
0.004144,0,0
0.004145,0,0
0.004147,0,0
0.004149,0,0
0.00415,0,0
0.004152,0,0
0.004153,0,0
0.004155,0,0
0.004157,0,0
0.004158,0,0
0.00416,0,0
0.004162,0,0
0.004163,0,0
0.004165,0,0
0.004166,0,0
0.004168,0,0
0.00417,0,0
0.004171,0,0
0.004173,0,0
0.004175,0,0
0.004176,0,0
0.004178,0,0
0.004179,0,0
0.004181,0,0
0.004181,1,0
0.004183,1,0
0.004184,1,0
0.004186,1,0
0.004188,1,0
0.004189,1,0
0.004191,1,0
0.004192,1,0
0.004194,1,0
0.004196,1,0
0.004197,1,0
0.004199,1,0
0.0042,1,0
0.004202,1,0
0.004204,1,0
0.004205,1,0
0.004207,1,0
0.004209,1,0
0.00421,1,0
0.004212,1,0
0.004213,1,0
0.004215,1,0
0.004217,1,0
0.004218,1,0
0.00422,1,0
0.004222,1,0
0.004223,1,0
0.004225,1,0
0.004226,1,0
0.004228,1,0
0.00423,1,0
0.004231,1,0
0.004233,1,0
0.004235,1,0
0.004236,1,0
0.004238,1,0
0.004239,1,0
0.004241,1,0
0.004243,1,0
0.004244,1,0
0.004246,1,0
0.004248,1,0
0.004249,1,0
0.004251,1,0
0.004252,1,0
0.004254,1,0
0.004256,1,0
0.004257,1,0
0.004259,1,0
0.00426,1,0
0.004262,1,0
0.004264,1,0
0.004265,1,0
0.004267,1,0
0.004269,1,0
0.00427,1,0
0.004272,1,0
0.004273,1,0
0.004275,1,0
0.004277,1,0
0.004278,1,0
0.00428,1,0
0.004282,1,0
0.004283,1,0
0.004285,1,0
0.004286,1,0
0.004288,1,0
0.00429,1,0
0.004291,1,0
0.004293,1,0
0.004295,1,0
0.004296,1,0
0.004298,1,0
0.004298,0,0
0.004299,0,0
0.004301,0,0
0.004303,0,0
0.004304,0,0
0.004306,0,0
0.004308,0,0
0.004309,0,0
0.004311,0,0
0.004312,0,0
0.004314,0,0
0.004315,0,0
0.004317,0,0
0.004319,0,0
0.00432,0,0
0.004322,0,0
0.004324,0,0
0.004325,0,0
0.004327,0,0
0.004328,0,0
0.00433,0,0
0.004332,0,0
0.004333,0,0
0.004335,0,0
0.004337,0,0
0.004338,0,0
0.00434,0,0
0.004341,0,0
0.004343,0,0
0.004345,0,0
0.004346,0,0
0.004348,0,0
0.00435,0,0
0.004351,0,0
0.004353,0,0
0.004354,0,0
0.004356,0,0
0.004358,0,0
0.004359,0,0
0.004361,0,0
0.004363,0,0
0.004364,0,0
0.004366,0,0
0.004367,0,0
0.004369,0,0
0.004371,0,0
0.004372,0,0
0.004374,0,0
0.004375,0,0
0.004377,0,0
0.004379,0,0
0.00438,0,0
0.004382,0,0
0.004384,0,0
0.004385,0,0
0.004387,0,0
0.004388,0,0
0.00439,0,0
0.004392,0,0
0.004393,0,0
0.004395,0,0
0.004397,0,0
0.004398,0,0
0.0044,0,0
0.004401,0,0
0.004403,0,0
0.004405,0,0
0.004406,0,0
0.004408,0,0
0.00441,0,0
0.004411,0,0
0.004413,0,0
0.004414,0,0
0.004416,0,0
0.004418,0,0
0.004419,0,0
0.004421,0,0
0.004423,0,0
0.004424,0,0
0.004426,0,0
0.004427,0,0
0.004429,0,0
0.004431,0,0
0.004432,0,0
0.004434,0,0
0.004435,0,0
0.004437,0,0
0.004439,0,0
0.00444,0,0
0.004442,0,0
0.004444,0,0
0.004445,0,0
0.004447,0,0
0.004448,0,0
0.00445,0,0
0.004452,0,0
0.004453,0,0
0.004455,0,0
0.004457,0,0
0.004458,0,0
0.00446,0,0
0.004461,0,0
0.004463,0,0
0.004465,0,0
0.004466,0,0
0.004468,0,0
0.00447,0,0
0.004471,0,0
0.004473,0,0
0.004474,0,0
0.004476,0,0
0.004478,0,0
0.004479,0,0
0.004481,0,0
0.004483,0,0
0.004484,0,0
0.004486,0,0
0.004487,0,0
0.004489,0,0
0.00449,0,0
0.004492,0,0
0.004494,0,0
0.004495,0,0
0.004497,0,0
0.004499,0,0
0.0045,0,0
0.004502,0,0
0.004503,0,0
0.004505,0,0
0.004507,0,0
0.004508,0,0
0.00451,0,0
0.004512,0,0
0.004513,0,0
0.004515,0,0
0.004516,0,0
0.004518,0,0
0.00452,0,0
0.004521,0,0
0.004523,0,0
0.004525,0,0
0.004526,0,0
0.004528,0,0
0.004529,0,0
0.004531,0,0
0.004533,0,0
0.004534,0,0
0.004536,0,0
0.004538,0,0
0.004539,0,0
0.004541,0,0
0.004542,0,0
0.004544,0,0
0.004546,0,0
0.004547,0,0
0.004549,0,0
0.00455,0,0
0.004552,0,0
0.004554,0,0
0.004555,0,0
0.004557,0,0
0.004559,0,0
0.00456,0,0
0.004565,0,0
0.004568,0,0
0.004573,0,0
0.004578,0,0
0.00458,0,0
0.004581,0,0
0.004583,0,0
0.004585,0,0
0.004586,0,0
0.004588,0,0
0.004589,0,0
0.004591,0,0
0.004593,0,0
0.004594,0,0
0.004596,0,0
0.004598,0,0
0.004599,0,0
0.004601,0,0
0.004602,0,0
0.004604,0,0
0.004606,0,0
0.004607,0,0
0.004609,0,0
0.00461,0,0
0.004612,0,0
0.004614,0,0
0.004615,0,0
0.004617,0,0
0.004619,0,0
0.00462,0,0
0.004622,0,0
0.004623,0,0
0.004625,0,0
0.004627,0,0
0.004628,0,0
0.00463,0,0
0.004632,0,0
0.004633,0,0
0.004635,0,0
0.004636,0,0
0.004638,0,0
0.00464,0,0
0.004641,0,0
0.004643,0,0
0.004645,0,0
0.004646,0,0
0.004648,0,0
0.004649,0,0
0.004651,0,0
0.004653,0,0
0.004654,0,0
0.004656,0,0
0.004658,0,0
0.004659,0,0
0.004661,0,0
0.004662,0,0
0.004664,0,0
0.004665,0,0
0.004667,0,0
0.004669,0,0
0.00467,0,0
0.004672,0,0
0.004674,0,0
0.004675,0,0
0.004677,0,0
0.004678,0,0
0.00468,0,0
0.004682,0,0
0.004683,0,0
0.004685,0,0
0.004687,0,0
0.004688,0,0
0.00469,0,0
0.004691,0,0
0.004693,0,0
0.004695,0,0
0.004696,0,0
0.004698,0,0
0.0047,0,0
0.004701,0,0
0.004703,0,0
0.004704,0,0
0.004706,0,0
0.004708,0,0
0.004709,0,0
0.004711,0,0
0.004713,0,0
0.004714,0,0
0.004716,0,0
0.004717,0,0
0.004719,0,0
0.004721,0,0
0.004722,0,0
0.004724,0,0
0.004725,0,0
0.004727,0,0
0.004729,0,0
0.00473,0,0
0.004732,0,0
0.004734,0,0
0.004735,0,0
0.004737,0,0
0.004738,0,0
0.00474,0,0
0.004742,0,0
0.004743,0,0
0.004745,0,0
0.004747,0,0
0.004748,0,0
0.00475,0,0
0.004751,0,0
0.004753,0,0
0.004755,0,0
0.004756,0,0
0.004758,0,0
0.00476,0,0
0.004761,0,0
0.004763,0,0
0.004764,0,0
0.004766,0,0
0.004768,0,0
0.004769,0,0
0.004771,0,0
0.004773,0,0
0.004774,0,0
0.004776,0,0
0.004777,0,0
0.004779,0,0
0.004781,0,0
0.004782,0,0
0.004784,0,0
0.004785,0,0
0.004787,0,0
0.004789,0,0
0.00479,0,0
0.004792,0,0
0.004794,0,0
0.004795,0,0
0.004797,0,0
0.004798,0,0
0.0048,0,0
0.004802,0,0
0.004803,0,0
0.004805,0,0
0.004807,0,0
0.004808,0,0
0.00481,0,0
0.004811,0,0
0.004813,0,0
0.004815,0,0
0.004816,0,0
0.004818,0,0
0.00482,0,0
0.004821,0,0
0.004823,0,0
0.004824,0,0
0.004826,0,0
0.004828,0,0
0.004829,0,0
0.004831,0,0
0.004833,0,0
0.004834,0,0
0.004836,0,0
0.004837,0,0
0.004839,0,0
0.00484,0,0
0.004842,0,0
0.004844,0,0
0.004845,0,0
0.004847,0,0
0.004849,0,0
0.00485,0,0
0.004852,0,0
0.004853,0,0
0.004855,0,0
0.004857,0,0
0.004858,0,0
0.00486,0,0
0.004862,0,0
0.004863,0,0
0.004865,0,0
0.004866,0,0
0.004868,0,0
0.00487,0,0
0.004871,0,0
0.004873,0,0
0.004875,0,0
0.004876,0,0
0.004878,0,0
0.004879,0,0
0.00488,1,0
0.004881,1,0
0.004883,1,0
0.004884,1,0
0.004886,1,0
0.004888,1,0
0.004889,1,0
0.004891,1,0
0.004892,1,0
0.004894,1,0
0.004896,1,0
0.004897,1,0
0.004899,1,0
0.0049,1,0
0.004902,1,0
0.004904,1,0
0.004905,1,0
0.004907,1,0
0.004909,1,0
0.00491,1,0
0.004912,1,0
0.004913,1,0
0.004915,1,0
0.004917,1,0
0.004918,1,0
0.00492,1,0
0.004922,1,0
0.004923,1,0
0.004925,1,0
0.004926,1,0
0.004928,1,0
0.00493,1,0
0.004931,1,0
0.004933,1,0
0.004935,1,0
0.004936,1,0
0.004938,1,0
0.004939,1,0
0.004941,1,0
0.004943,1,0
0.004944,1,0
0.004946,1,0
0.004948,1,0
0.004949,1,0
0.004951,1,0
0.004952,1,0
0.004954,1,0
0.004956,1,0
0.004957,1,0
0.004959,1,0
0.00496,1,0
0.004962,1,0
0.004964,1,0
0.004965,1,0
0.004967,1,0
0.004969,1,0
0.00497,1,0
0.004972,1,0
0.004973,1,0
0.004975,1,0
0.004977,1,0
0.004978,1,0
0.00498,1,0
0.004982,1,0
0.004983,1,0
0.004985,1,0
0.004986,1,0
0.004988,1,0
0.00499,1,0
0.004991,1,0
0.004993,1,0
0.004995,1,0
0.004996,1,0
0.004998,1,0
0.004998,0,0
0.004999,0,0
0.005001,0,0
0.005003,0,0
0.005004,0,0
0.005006,0,0
0.005008,0,0
0.005009,0,0
0.005011,0,0
0.005012,0,0
0.005014,0,0
0.005015,0,0
0.005017,0,0
0.005019,0,0
0.00502,0,0
0.005022,0,0
0.005024,0,0
0.005025,0,0
0.005027,0,0
0.005028,0,0
0.00503,0,0
0.005032,0,0
0.005033,0,0
0.005035,0,0
0.005037,0,0
0.005038,0,0
0.00504,0,0
0.005041,0,0
0.005043,0,0
0.005045,0,0
0.005046,0,0
0.005048,0,0
0.00505,0,0
0.005051,0,0
0.005053,0,0
0.005054,0,0
0.005056,0,0
0.005058,0,0
0.005059,0,0
0.005061,0,0
0.005063,0,0
0.005064,0,0
0.005066,0,0
0.005067,0,0
0.005069,0,0
0.005071,0,0
0.005072,0,0
0.005074,0,0
0.005075,0,0
0.005077,0,0
0.005079,0,0
0.00508,0,0
0.005082,0,0
0.005084,0,0
0.005085,0,0
0.005087,0,0
0.005088,0,0
0.00509,0,0
0.005092,0,0
0.005093,0,0
0.005095,0,0
0.005097,0,0
0.005098,0,0
0.0051,0,0
0.005101,0,0
0.005103,0,0
0.005105,0,0
0.005106,0,0
0.005108,0,0
0.00511,0,0
0.005111,0,0
0.005113,0,0
0.005114,0,0
0.005116,0,0
0.005118,0,0
0.005119,0,0
0.005121,0,0
0.005123,0,0
0.005124,0,0
0.005126,0,0
0.005127,0,0
0.005129,0,0
0.005131,0,0
0.005132,0,0
0.005134,0,0
0.005135,0,0
0.005137,0,0
0.005139,0,0
0.00514,0,0
0.005142,0,0
0.005144,0,0
0.005145,0,0
0.005147,0,0
0.005148,0,0
0.00515,0,0
0.005152,0,0
0.005153,0,0
0.005155,0,0
0.005157,0,0
0.005158,0,0
0.00516,0,0
0.005161,0,0
0.005163,0,0
0.005165,0,0
0.005166,0,0
0.005168,0,0
0.00517,0,0
0.005171,0,0
0.005173,0,0
0.005174,0,0
0.005176,0,0
0.005178,0,0
0.005179,0,0
0.005181,0,0
0.005183,0,0
0.005184,0,0
0.005186,0,0
0.005187,0,0
0.005189,0,0
0.00519,0,0
0.005192,0,0
0.005194,0,0
0.005195,0,0
0.005197,0,0
0.005199,0,0
0.0052,0,0
0.005202,0,0
0.005203,0,0
0.005205,0,0
0.005207,0,0
0.005208,0,0
0.00521,0,0
0.005212,0,0
0.005213,0,0
0.005215,0,0
0.005216,0,0
0.005218,0,0
0.00522,0,0
0.005221,0,0
0.005223,0,0
0.005225,0,0
0.005226,0,0
0.005228,0,0
0.005229,0,0
0.005231,0,0
0.005233,0,0
0.005234,0,0
0.005236,0,0
0.005238,0,0
0.005239,0,0
0.005241,0,0
0.005242,0,0
0.005244,0,0
0.005246,0,0
0.005247,0,0
0.005249,0,0
0.00525,0,0
0.005252,0,0
0.005254,0,0
0.005255,0,0
0.005257,0,0
0.005259,0,0
0.00526,0,0
0.005262,0,0
0.005263,0,0
0.005265,0,0
0.005267,0,0
0.005268,0,0
0.00527,0,0
0.005272,0,0
0.005273,0,0
0.005275,0,0
0.005276,0,0
0.005278,0,0
0.00528,0,0
0.005281,0,0
0.005283,0,0
0.005285,0,0
0.005286,0,0
0.005288,0,0
0.005289,0,0
0.005291,0,0
0.005293,0,0
0.005294,0,0
0.005296,0,0
0.005298,0,0
0.005299,0,0
0.005301,0,0
0.005302,0,0
0.005304,0,0
0.005306,0,0
0.005307,0,0
0.005309,0,0
0.00531,0,0
0.005312,0,0
0.005314,0,0
0.005315,0,0
0.005317,0,0
0.005319,0,0
0.00532,0,0
0.005322,0,0
0.005323,0,0
0.005325,0,0
0.005327,0,0
0.005328,0,0
0.00533,0,0
0.005332,0,0
0.005333,0,0
0.005335,0,0
0.005336,0,0
0.005338,0,0
0.00534,0,0
0.005341,0,0
0.005343,0,0
0.005345,0,0
0.005346,0,0
0.005348,0,0
0.005349,0,0
0.005351,0,0
0.005353,0,0
0.005354,0,0
0.005356,0,0
0.005358,0,0
0.005359,0,0
0.005361,0,0
0.005362,0,0
0.005364,0,0
